"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"01/18/2015","69","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/19/2015","64","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/20/2015","75","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/21/2015","80","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/22/2015","102","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/23/2015","86","PM2.5","Bristol","42-017-0012","AQS"
"01/24/2015","74","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/25/2015","70","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/26/2015","58","PM2.5","Chester","42-045-0002","AQS"
"01/27/2015","39","Ozone","BCSP","10-003-1010","AQS"
"01/28/2015","38","Ozone","BCSP","10-003-1010","AQS"
"01/29/2015","54","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/30/2015","62","PM10","Camden RRF","34-007-0009","AQS"
"01/31/2015","40","PM2.5","Chester","42-045-0002","AQS"
"02/01/2015","78","PM2.5","Bristol","42-017-0012","AQS"
"02/02/2015","48","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"02/03/2015","49","PM2.5","Bristol","42-017-0012","AQS"
"02/04/2015","62","PM2.5","Bristol","42-017-0012","AQS"
"02/05/2015","52","PM2.5","New Garden","42-029-0100","AQS"
"02/06/2015","63","PM2.5","Bristol","42-017-0012","AQS"
"02/07/2015","92","PM2.5","Bristol","42-017-0012","AQS"
"02/08/2015","90","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"02/09/2015","71","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"02/10/2015","45","PM2.5","New Garden","42-029-0100","AQS"
"02/11/2015","54","PM2.5","New Garden","42-029-0100","AQS"
