"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/08/2022","77","Ozone","SM Youth Camp","32-003-7771","AQS"
"06/09/2022","71","Ozone","Indian Springs","32-003-7772","AQS"
"06/10/2022","80","Ozone","SM Youth Camp","32-003-7771","AQS"
"06/11/2022","87","Ozone","Paul Meyer","32-003-0043","AQS"
"06/12/2022","57","PM10","Virgin Valley High School","32-003-0024","AQS"
"06/13/2022","63","PM10","Virgin Valley High School","32-003-0024","AQS"
"06/14/2022","87","Ozone","Paul Meyer","32-003-0043","AQS"
"06/15/2022","84","Ozone","Palo Verde","32-003-0073","AQS"
"06/16/2022","105","Ozone","Joe Neal","32-003-0075","AQS"
"06/17/2022","101","Ozone","Walnut Community Center","32-003-2003","AQS"
"06/18/2022","93","Ozone","SM Youth Camp","32-003-7771","AQS"
"06/19/2022","66","PM2.5","Sunrise Acres","32-003-0561","AQS"
"06/20/2022","77","Ozone","Mountains Edge Park","32-003-0044","AQS"
"06/21/2022","87","Ozone","Joe Neal","32-003-0075","AQS"
"06/22/2022","64","PM10","Jean","32-003-1019","AQS"
"06/23/2022","54","Ozone","Walnut Community Center","32-003-2003","AQS"
