"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"01/16/2011","66","PM2.5","JFK","20-209-0021","AQS"
"01/17/2011","90","PM2.5","JFK","20-209-0021","AQS"
"01/18/2011","76","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"01/19/2011","54","PM2.5","JFK","20-209-0021","AQS"
"01/20/2011","55","PM2.5","JFK","20-209-0021","AQS"
"01/21/2011","70","PM2.5","JFK","20-209-0021","AQS"
"01/22/2011","81","PM2.5","JFK","20-209-0021","AQS"
"01/23/2011","85","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"01/24/2011","89","PM2.5","JFK","20-209-0021","AQS"
"01/25/2011","75","PM2.5","JFK","20-209-0021","AQS"
"01/26/2011","104","PM2.5","Troost","29-095-0034","AQS"
"01/27/2011","78","PM2.5","JFK","20-209-0021","AQS"
"01/28/2011","56","PM2.5","JFK","20-209-0021","AQS"
"01/29/2011","56","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"01/30/2011","55","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"01/31/2011","65","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"02/01/2011","42","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"02/02/2011","40","Ozone","MINE CREEK","20-107-0002","AQS"
"02/03/2011","70","PM2.5","JFK","20-209-0021","AQS"
"02/04/2011","80","PM2.5","JFK","20-209-0021","AQS"
"02/05/2011","90","PM2.5","JFK","20-209-0021","AQS"
"02/06/2011","82","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"02/07/2011","43","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"02/08/2011","43","PM2.5","JFK","20-209-0021","AQS"
"02/09/2011","54","PM2.5","JFK","20-209-0021","AQS"
"02/10/2011","74","PM2.5","JFK","20-209-0021","AQS"
"02/11/2011","83","PM2.5","JFK","20-209-0021","AQS"
