"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/08/2017","77","Ozone","Monroe School","37-179-0003","AQS"
"05/09/2017","54","Ozone","Crouse","37-109-0004","AQS"
"05/10/2017","97","Ozone","Monroe School","37-179-0003","AQS"
"05/11/2017","70","PM2.5","Remount","37-119-0045","AQS"
"05/12/2017","43","PM2.5","Remount","37-119-0045","AQS"
"05/13/2017","31","Ozone","Garinger High School","37-119-0041","AQS"
"05/14/2017","61","Ozone","University Meadows","37-119-0046","AQS"
"05/15/2017","77","Ozone","Monroe School","37-179-0003","AQS"
"05/16/2017","115","Ozone","University Meadows","37-119-0046","AQS"
"05/17/2017","64","Ozone","University Meadows","37-119-0046","AQS"
"05/18/2017","51","PM2.5","Remount","37-119-0045","AQS"
"05/19/2017","49","Ozone","University Meadows","37-119-0046","AQS"
"05/20/2017","52","PM2.5","Remount","37-119-0045","AQS"
"05/21/2017","60","PM2.5","Remount","37-119-0045","AQS"
"05/22/2017","41","Ozone","University Meadows","37-119-0046","AQS"
"05/23/2017","37","PM2.5","Remount","37-119-0045","AQS"
"05/24/2017","38","Ozone","YORK (LANDFILL)","45-091-0008","AQS"
"05/25/2017","41","Ozone","Monroe School","37-179-0003","AQS"
"05/26/2017","71","Ozone","University Meadows","37-119-0046","AQS"
"05/27/2017","61","Ozone","University Meadows","37-119-0046","AQS"
"05/28/2017","47","Ozone","University Meadows","37-119-0046","AQS"
"05/29/2017","58","Ozone","University Meadows","37-119-0046","AQS"
"05/30/2017","45","Ozone","University Meadows","37-119-0046","AQS"
