"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"02/23/2021","76","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"02/24/2021","73","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"02/25/2021","67","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"02/26/2021","61","PM10","STANFIELD","04-021-3008","AQS"
"02/27/2021","85","PM2.5","HIDDEN VALLEY","04-021-3015","AQS"
"02/28/2021","55","PM10","MARICOPA 1405","04-021-3016","AQS"
"03/01/2021","177","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/02/2021","192","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/03/2021","154","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/04/2021","179","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/05/2021","164","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/06/2021","197","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/07/2021","206","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/08/2021","208","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/09/2021","192","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/10/2021","195","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/11/2021","187","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/12/2021","174","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/13/2021","166","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/14/2021","195","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/15/2021","190","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"03/16/2021","182","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
