"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"09/10/2010","17","","Branch Street","29-510-0093","AQS"
"09/11/2010","13","","IEPA TRAILER","17-117-0002","AQS"
"09/12/2010","12","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"09/13/2010","25","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"09/14/2010","46","","Branch Street","29-510-0093","AQS"
"09/15/2010","49","","Branch Street","29-510-0093","AQS"
"09/16/2010","27","","Branch Street","29-510-0093","AQS"
"09/17/2010","32","","Branch Street","29-510-0093","AQS"
"09/18/2010","41","","Branch Street","29-510-0093","AQS"
"09/19/2010","30","","Blair Street","29-510-0085","AQS"
"09/20/2010","40","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"09/21/2010","50","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"09/22/2010","25","","Branch Street","29-510-0093","AQS"
"09/23/2010","68","","SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.","29-510-0087","AQS"
"09/24/2010","24","","Branch Street","29-510-0093","AQS"
"09/25/2010","17","","Branch Street","29-510-0093","AQS"
"09/26/2010","6","","Branch Street","29-510-0093","AQS"
"09/27/2010","34","","Branch Street","29-510-0093","AQS"
"09/28/2010","44","","Branch Street","29-510-0093","AQS"
"09/29/2010","66","","SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.","29-510-0087","AQS"
"09/30/2010","78","","Branch Street","29-510-0093","AQS"
"10/01/2010","50","","Branch Street","29-510-0093","AQS"
"10/02/2010","25","","Branch Street","29-510-0093","AQS"
"10/03/2010","8","","Branch Street","29-510-0093","AQS"
"10/04/2010","44","","Branch Street","29-510-0093","AQS"
"10/05/2010","56","","Branch Street","29-510-0093","AQS"
"10/06/2010","44","","Branch Street","29-510-0093","AQS"
"10/07/2010","64","","Branch Street","29-510-0093","AQS"
"10/08/2010","96","","Branch Street","29-510-0093","AQS"
"10/09/2010","53","","Branch Street","29-510-0093","AQS"
"10/10/2010","49","","Branch Street","29-510-0093","AQS"
"10/11/2010","64","","Branch Street","29-510-0093","AQS"
"10/12/2010","62","","Branch Street","29-510-0093","AQS"
"10/13/2010","69","","Branch Street","29-510-0093","AQS"
"10/14/2010","46","","Branch Street","29-510-0093","AQS"
"10/15/2010","64","","Branch Street","29-510-0093","AQS"
"10/16/2010","39","","Branch Street","29-510-0093","AQS"
"10/17/2010","48","","IEPA-RAPS TRAILER","17-163-0010","AQS"
"10/18/2010","64","","Branch Street","29-510-0093","AQS"
"10/19/2010","60","","Branch Street","29-510-0093","AQS"
"10/20/2010","44","","Branch Street","29-510-0093","AQS"
"10/21/2010","65","","Branch Street","29-510-0093","AQS"
"10/22/2010","78","","Branch Street","29-510-0093","AQS"
"10/23/2010","53","","Branch Street","29-510-0093","AQS"
"10/24/2010","29","","Branch Street","29-510-0093","AQS"
"10/25/2010","30","","Branch Street","29-510-0093","AQS"
"10/26/2010","15","","Branch Street","29-510-0093","AQS"
"10/27/2010","40","","Branch Street","29-510-0093","AQS"
"10/28/2010","44","","Branch Street","29-510-0093","AQS"
"10/29/2010","43","","Branch Street","29-510-0093","AQS"
"10/30/2010","32","","Branch Street","29-510-0093","AQS"
"10/31/2010","21","","Branch Street","29-510-0093","AQS"
"11/01/2010","35","","Branch Street","29-510-0093","AQS"
