"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/15/2013","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/21/2013","15","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/27/2013","15","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/02/2013","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/08/2013","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/14/2013","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/20/2013","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/26/2013","44","","GLEN BURNIE","24-003-1003","AQS"
"08/29/2013","19","","GLEN BURNIE","24-003-1003","AQS"
"09/02/2013","0","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/07/2013","17","","GLEN BURNIE","24-003-1003","AQS"
"09/13/2013","10","","GLEN BURNIE","24-003-1003","AQS"
"09/19/2013","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/25/2013","14","","GLEN BURNIE","24-003-1003","AQS"
"10/01/2013","24","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/02/2013","0","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/04/2013","24","","GLEN BURNIE","24-003-1003","AQS"
"10/07/2013","9","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/13/2013","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/19/2013","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/25/2013","8","","GLEN BURNIE","24-003-1003","AQS"
"10/31/2013","29","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/06/2013","15","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/12/2013","12","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/18/2013","6","","GLEN BURNIE","24-003-1003","AQS"
"11/24/2013","6","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/30/2013","16","","GLEN BURNIE","24-003-1003","AQS"
"12/05/2013","0","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
